left,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19
vdc,0.19421992,0.39521044,0.26770955,0.5174386,0.5868912,0.6157244,0.5783497,0.50819004,0.44705385,0.3362674,0.605732,0.2915107,0.654143,0.46953154,0.2526726,0.3304978,0.21747915,0.45722267,0.54488564,0.5233934
vdg,0.5503152,0.5009112,0.30753422,0.4982863,0.37796834,0.43175137,0.30784836,0.33084103,0.41540194,0.3187921,0.25597072,0.3397508,0.3713475,0.3405193,0.6095635,0.5351629,0.5232655,0.4787671,0.4731472,0.41083878
vdh,0.47895333,0.37591058,0.6625495,0.4106012,0.44982636,0.6069795,0.5853238,0.4294142,0.4310634,0.5647416,0.41852415,0.42780387,0.41151723,0.44989014,0.22222432,0.49663866,0.31031108,0.20744205,0.41471928,0.68465066
vdm,0.44023913,0.5087722,0.39301848,0.6454035,0.48270497,0.37797618,0.5492694,0.37164858,0.3120523,0.76741946,0.4001251,0.2523557,0.3700137,0.6664023,0.33323517,0.55383253,0.59783983,0.7037643,0.39544517,0.26227444
vdp,0.42624176,0.32103288,0.5111819,0.48383123,0.45109126,0.3164808,0.41618717,0.30380428,0.53859556,0.3037371,0.31670898,0.26860052,0.40189853,0.4319481,0.17751338,0.18506813,0.49033725,0.43068454,0.5296877,0.57142675
vdu,0.43506235,0.60416555,0.46599248,0.58705163,0.5629514,0.4197011,0.52699554,0.5350554,0.44575042,0.5481739,0.42183217,0.31429285,0.58752286,0.49047986,0.3280769,0.5156809,0.5161431,0.5671469,0.6619446,0.5639484
vdv,0.29254174,0.5377789,0.5364961,0.40395904,0.2527969,0.5499413,0.5928211,0.53175235,0.7416577,0.3754932,0.47338772,0.6010955,0.5921748,0.5211037,0.51897573,0.39221612,0.48425955,0.48414227,0.4806422,0.32030123
vdx,0.49768704,0.23644717,0.5223478,0.44143832,0.4829894,0.53082085,0.46272925,0.5069386,0.5349065,0.4233211,0.5203182,0.60622907,0.5853897,0.52808756,0.5116857,0.32743123,0.25896198,0.2911823,0.62068176,0.48042974
vee,0.28955138,0.49622464,0.40196195,0.5845062,0.70523643,0.5558969,0.37852132,0.47165966,0.37183726,0.6548234,0.461618,0.37578872,0.57062304,0.5107032,0.5916966,0.46033356,0.21151301,0.38471526,0.62966084,0.55521226
veh,0.4171489,0.5169622,0.606568,0.6528512,0.46439868,0.62310684,0.56397533,0.5961257,0.36494696,0.58199394,0.48551026,0.50976825,0.5430366,0.66152453,0.6800583,0.47152108,0.43306115,0.43415082,0.69114566,0.39690176
vem,0.42444563,0.22267126,0.46304122,0.32793188,0.42466232,0.33753943,0.37750807,0.23015103,0.54536843,0.2475097,0.5391848,0.34799203,0.5952066,0.44405067,0.52582765,0.42867082,0.16169053,0.30500048,0.51299834,0.40297785
ven,0.5742381,0.38219935,0.6583192,0.5870588,0.36566827,0.68389606,0.58011305,0.588776,0.55083036,0.4803226,0.65545595,0.5431151,0.598641,0.51053005,0.32227206,0.532864,0.5731415,0.49554566,0.68832874,0.6670226
ves,0.27133468,0.51361156,0.49381936,0.145217,0.30026516,0.16657665,0.4587751,0.20712474,0.18624674,0.47048548,0.4408745,0.1145709,0.33395076,0.40433195,0.20964272,0.21181934,0.407228,0.15524393,0.4125151,0.1472667
vex,0.4565873,0.48247617,0.40421867,0.4758557,0.29478735,0.42791593,0.28451052,0.5597898,0.2416339,0.39881456,0.41570628,0.55325574,0.60382366,0.51628387,0.5641807,0.3779117,0.60678667,0.32975864,0.19256309,0.33313698
vez,0.50141597,0.4672279,0.52047706,0.7141078,0.35705686,0.2896955,0.45693818,0.4219086,0.3405368,0.35277694,0.4593475,0.44650343,0.5733147,0.49527517,0.47954437,0.40055245,0.14465478,0.39124894,0.33722144,0.45940748
vfd,0.6066798,0.51193225,0.3853014,0.14563932,0.63013643,0.40981063,0.3750406,0.4356679,0.29002044,0.4496538,0.4832388,0.45586526,0.36395565,0.44067204,0.31760842,0.35264206,0.42005396,0.55755293,0.694066,0.38498896
vfg,0.29639876,0.40478098,0.5482334,0.52260363,0.20872506,0.47236404,0.43450388,0.29733747,0.43373722,0.51612586,0.46893737,0.4862916,0.32878113,0.46330255,0.6968488,0.53881866,0.2951324,0.42377567,0.52289116,0.6777084
vfo,0.7206613,0.579052,0.53239584,0.58384305,0.46192235,0.5487117,0.6589872,0.50281227,0.3792195,0.51683426,0.5195079,0.51184714,0.52769095,0.28523156,0.6761237,0.49750856,0.5557294,0.4185465,0.589348,0.5711142
vfx,0.444699,0.16294856,0.22636434,0.25557882,0.54058564,0.2399283,0.4670282,0.37245476,0.3187074,0.28333524,0.39645705,0.37466773,0.2886459,0.35410464,0.48611027,0.43009162,0.169931,0.2595021,0.26158458,0.35525244
vga,0.5219532,0.47259957,0.5875855,0.43614548,0.50016886,0.629593,0.46527007,0.29994094,0.5142658,0.4027729,0.71738505,0.5212034,0.4423125,0.5161013,0.52612185,0.407365,0.34934103,0.39244926,0.51005805,0.31165415
vge,0.29495898,0.6851291,0.66380787,0.48287743,0.21147785,0.63369334,0.5079688,0.27371827,0.25038165,0.4536972,0.29733485,0.49056238,0.24911824,0.5788585,0.6547511,0.48538274,0.33016217,0.5045951,0.38427448,0.35126513
vgl,0.5495523,0.3992445,0.33206895,0.539388,0.4416487,0.68506515,0.32637554,0.44164273,0.5338286,0.3868701,0.58248687,0.6322093,0.38804042,0.35116994,0.3002768,0.27829337,0.19322145,0.61821973,0.6549563,0.4380659
vgp,0.60494566,0.13682662,0.15053737,0.33236673,0.385501,0.33522302,0.2030915,0.2673394,0.3987297,0.2757915,0.19179985,0.41181403,0.3717035,0.33495036,0.39983928,0.2287794,0.21533757,0.37110507,0.20976186,0.42226884
vgu,0.25144455,0.40386277,0.30571637,0.59161276,0.35588092,0.41044953,0.51181763,0.45979553,0.35424736,0.25054395,0.4793619,0.47855866,0.34350693,0.39592797,0.49006492,0.49932408,0.51723266,0.4548803,0.618237,0.38699955
vgv,0.6053257,0.5071515,0.571062,0.5435128,0.61202455,0.34763122,0.5751699,0.453277,0.39909568,0.48568457,0.541191,0.37749347,0.39392692,0.55650723,0.3859827,0.2485223,0.40906042,0.48111776,0.50534606,0.5818322
vha,0.20967837,0.2905295,0.42280948,0.40710187,0.38460404,0.59799504,0.61569655,0.42418402,0.3763978,0.5980838,0.40152287,0.46164444,0.25306913,0.52898145,0.19115837,0.2821024,0.53669155,0.5323926,0.22492349,0.49291432
vhs,0.52808607,0.59648544,0.32226217,0.6523206,0.40452588,0.49246258,0.3746543,0.4819266,0.72126114,0.69202584,0.40766504,0.52728474,0.4860285,0.18070674,0.62181515,0.37455556,0.47870678,0.21555367,0.5350355,0.55528677
via,0.304438,0.35358644,0.43080756,0.35176367,0.29623047,0.35063285,0.48484838,0.5021299,0.44694924,0.54865575,0.38264346,0.42306477,0.56721675,0.48873946,0.5900199,0.43849516,0.62356937,0.46766698,0.35621962,0.33221394
vid,0.58968556,0.58892494,0.3383543,0.7308003,0.67233694,0.59383804,0.5496966,0.29261526,0.46396464,0.5213206,0.52811235,0.49121845,0.34525192,0.3119668,0.44903034,0.7453076,0.42771262,0.17173257,0.5230771,0.35577476
viu,0.62275255,0.28617775,0.18922633,0.36730367,0.31066433,0.6152381,0.58150077,0.30985802,0.39739606,0.32749414,0.58294165,0.32487053,0.44426087,0.3892508,0.45943365,0.5108239,0.47554362,0.36598194,0.15580285,0.2724958
vix,0.36113393,0.36392745,0.27706456,0.2712369,0.2775027,0.43792516,0.5977684,0.42448133,0.24668166,0.60461855,0.39075547,0.33980647,0.54519886,0.42463985,0.27517766,0.37623107,0.24132794,0.5999072,0.32778507,0.24682382
vjh,0.50181675,0.3831063,0.24654649,0.33167398,0.2217594,0.32589957,0.348455,0.5044297,0.21163085,0.42657697,0.20393229,0.38676864,0.3264275,0.30344856,0.521726,0.41199362,0.3754096,0.4553221,0.3783828,0.4712517
vji,0.45297843,0.5710148,0.40502894,0.39290795,0.52341217,0.38932496,0.33651635,0.47394046,0.30151817,0.44275737,0.3400246,0.32661614,0.46053255,0.48545098,0.36212152,0.45491782,0.34210882,0.42593554,0.52985823,0.5130259
vjp,0.250177,0.33336866,0.42583442,0.26569027,0.3430527,0.37091318,0.30044308,0.30287808,0.5282867,0.17432314,0.47880927,0.45447925,0.5613228,0.2947395,0.4138003,0.4538319,0.27309895,0.44395554,0.47861266,0.33552933
vjw,0.3564495,0.55386204,0.33504292,0.33759475,0.33072674,0.4738951,0.33495855,0.49646753,0.3921494,0.45888343,0.42845654,0.5354141,0.30264223,0.22046664,0.38263446,0.2979813,0.3809455,0.37948185,0.47924155,0.41364825
vki,0.4198837,0.27172965,0.31744564,0.60430396,0.39481154,0.48344573,0.43681067,0.57950944,0.45894605,0.59639204,0.54042274,0.63301575,0.50290143,0.6598254,0.2280666,0.47680873,0.53439194,0.45334044,0.44919574,0.560707
vkj,0.26641917,0.3403226,0.087154105,0.6529993,0.19675365,0.40274027,0.279675,0.14431456,0.25105304,0.38968837,0.22210161,0.3961114,0.44725874,0.37037286,0.38511303,0.34734905,0.3410151,0.3611343,0.32788858,0.4474973
vld,0.39285323,0.48176023,0.34802607,0.21667188,0.5171428,0.40739313,0.29994744,0.4693436,0.41867578,0.45616284,0.22532082,0.47677177,0.5156084,0.5537933,0.27692288,0.3104603,0.27851427,0.50366664,0.58324677,0.28437972
vlh,0.29275036,0.48681805,0.39087003,0.46075952,0.30735016,0.2893951,0.46258354,0.3263797,0.5574836,0.27107722,0.49245477,0.42550892,0.34642926,0.19289587,0.47227812,0.5232729,0.31510037,0.43572205,0.34657338,0.443596
vlj,0.4325541,0.48717874,0.29841986,0.39486402,0.5199378,0.43259108,0.41742387,0.6393859,0.30186272,0.28447515,0.2586524,0.34995103,0.49460378,0.48969162,0.40723082,0.39673737,0.37787876,0.4275988,0.40268683,0.5505238
vlo,0.5348265,0.57574296,0.3923155,0.40497243,0.55366224,0.33737892,0.44001192,0.44979808,0.50750434,0.49544397,0.3410151,0.4678509,0.65497327,0.5638007,0.51854825,0.32231498,0.6153368,0.6856897,0.557476,0.5752152
vls,0.4786899,0.4833045,0.63898855,0.45123088,0.44728294,0.49180612,0.5368396,0.3626294,0.44749725,0.5927916,0.51054657,0.2945106,0.6106171,0.46134353,0.42431885,0.44098794,0.31342453,0.48416835,0.52426976,0.3726226
vlu,0.14491315,0.16784346,0.22521095,0.24689163,0.30060947,0.260741,0.33707175,0.31094235,0.42400765,0.37450004,0.33365637,0.38072813,0.23520972,0.2728232,0.31975603,0.3302604,0.49841884,0.40963838,0.24654919,0.2485238
vmj,0.6429157,0.31669396,0.26649237,0.29979673,0.50488377,0.65279996,0.40397784,0.6368127,0.5726953,0.6923751,0.45822984,0.54463047,0.40079662,0.34241152,0.6173006,0.35239264,0.58245885,0.3536771,0.29172596,0.3025171
vmn,0.43449357,0.30852416,0.3027643,0.42233002,0.35067528,0.5598793,0.39521608,0.23219481,0.55142635,0.40434772,0.42288983,0.3555417,0.43880427,0.57797706,0.56277907,0.4494049,0.5138524,0.4838665,0.51582724,0.36001167
vmo,0.5527023,0.5988515,0.44190335,0.4056272,0.22658773,0.21163754,0.23925124,0.22287083,0.43653077,0.36392063,0.45606276,0.15623137,0.32483608,0.35152525,0.62922704,0.20377818,0.45923474,0.4748869,0.52838135,0.29971665
vmr,0.547361,0.514148,0.26779893,0.630998,0.37702024,0.30513963,0.5110244,0.5140431,0.3609103,0.42106843,0.27758977,0.41285872,0.22710988,0.2550488,0.568272,0.54946476,0.34230053,0.40844977,0.32574344,0.30729866
vmu,0.38488895,0.20326993,0.29984248,0.3632759,0.4599592,0.34660995,0.35439086,0.4175912,0.28668827,0.34082067,0.44189104,0.48996723,0.32823867,0.54079294,0.71822673,0.28371173,0.48172224,0.46831906,0.3954618,0.41401914
vna,0.24094671,0.43014842,0.48763794,0.60817623,0.19856247,0.5444124,0.4038871,0.17722961,0.45136237,0.13097444,0.4721748,0.42560458,0.3497461,0.5522443,0.33827302,0.3965365,0.3635574,0.38634428,0.561831,0.44359624
vnf,0.36347294,0.79115206,0.6168067,0.29651776,0.57824385,0.60345507,0.31006405,0.51173294,0.20661558,0.6332797,0.5613377,0.63090396,0.43637928,0.34429163,0.31858212,0.6862422,0.4680218,0.5918286,0.48412365,0.5572653
vnh,0.56726813,0.41091692,0.2738711,0.5354619,0.30448115,0.4502948,0.5889518,0.22163399,0.35791513,0.42785716,0.40325716,0.3854534,0.4755245,0.47626114,0.5993556,0.1904931,0.6823517,0.7011688,0.6617584,0.33740765
voc,0.54004616,0.39264783,0.39528197,0.2641874,0.3146524,0.34580347,0.47422263,0.3312972,0.4317533,0.57895404,0.3368431,0.41212934,0.49432278,0.43120003,0.37740758,0.4605716,0.48130456,0.25274092,0.5204317,0.35562664
vop,0.41022855,0.4465842,0.32819986,0.30460393,0.5931795,0.51914215,0.4759705,0.33825743,0.4054206,0.38663968,0.33833152,0.39460856,0.53856015,0.45013756,0.50189215,0.5433625,0.35945234,0.26016057,0.580164,0.42926034
voz,0.38106585,0.28892195,0.3535008,0.31941652,0.44943342,0.3690778,0.43897888,0.5865849,0.40849516,0.38825935,0.359859,0.47774768,0.5672297,0.30926505,0.28104192,0.4518975,0.48197263,0.5029191,0.45511433,0.32839713
vqe,0.36293632,0.462215,0.4171173,0.56413984,0.48756787,0.35683736,0.5239426,0.44621867,0.35026518,0.42334443,0.5160497,0.33175403,0.40646452,0.5591432,0.5629859,0.56119657,0.53735673,0.455408,0.5312548,0.45334485
vqn,0.3857394,0.5903647,0.41904414,0.5452926,0.14529657,0.49127564,0.7261963,0.29881713,0.46748653,0.55856454,0.45673266,0.50516987,0.49663135,0.4552118,0.72171557,0.6017191,0.34397662,0.29395613,0.6032303,0.5846126
vqp,0.504629,0.5619563,0.3993764,0.48662865,0.47364846,0.53040445,0.5251469,0.6311927,0.50053513,0.4136734,0.38708156,0.2987467,0.45220804,0.28901824,0.5813967,0.33243555,0.35794023,0.6381518,0.4248438,0.44616252
vqs,0.35077864,0.77882123,0.68371725,0.35411316,0.5345602,0.41012925,0.586094,0.3438172,0.5710769,0.5101896,0.294326,0.7150198,0.68711746,0.49894106,0.5662022,0.4441644,0.5314281,0.576383,0.46913564,0.7544434
vrc,0.38192362,0.5265493,0.45917124,0.40417436,0.3166719,0.29082626,0.33802152,0.38184202,0.45180762,0.45093325,0.49188924,0.45244494,0.5529222,0.40058383,0.4298345,0.5405004,0.57903135,0.40907395,0.27785403,0.58608806
vrn,0.5074284,0.42310545,0.46999335,0.50414807,0.64240444,0.57698095,0.39091563,0.5756725,0.15527482,0.2640897,0.57797647,0.3059613,0.32279253,0.47263634,0.48092496,0.45795357,0.55563605,0.23098744,0.5120373,0.5905119
vro,0.76161516,0.56037295,0.42919704,0.3134388,0.6277035,0.28569785,0.39383864,0.25963593,0.2256706,0.5773884,0.18175104,0.61904705,0.26996726,0.44711894,0.32353467,0.44415554,0.4935188,0.3957709,0.4575324,0.28036278
vrq,0.4053896,0.43013313,0.48527974,0.32939297,0.5638641,0.78969216,0.41127342,0.39264852,0.38391668,0.5862656,0.47735196,0.35393584,0.53833735,0.3430981,0.5491326,0.23205802,0.3739519,0.4878857,0.49908817,0.53023654
vrt,0.19182277,0.3527308,0.20129892,0.4825465,0.26213443,0.17577055,0.6997552,0.31579936,0.4742106,0.5117365,0.5736505,0.2698887,0.5819947,0.40100533,0.37040615,0.13896991,0.6892251,0.34773842,0.68843824,0.5754453
vrv,0.49433744,0.517017,0.31255564,0.6176956,0.4540077,0.51196086,0.5025356,0.36434966,0.36370116,0.6861564,0.2410507,0.46330765,0.4034966,0.3270536,0.48906857,0.55767715,0.24838,0.58801067,0.4640932,0.6425043
vsa,0.39572594,0.5012032,0.3574683,0.55314267,0.30000576,0.25366816,0.41039464,0.4755538,0.45742625,0.27535772,0.6246942,0.31650418,0.53738314,0.43310538,0.46473175,0.3970132,0.4302677,0.4370216,0.448094,0.4281003
vtc,0.19736901,0.280555,0.22856304,0.47506922,0.3321765,0.38189048,0.48067492,0.39766917,0.5039598,0.4013585,0.22539935,0.28987038,0.6711774,0.51009554,0.51195264,0.2411023,0.3842772,0.34391624,0.39260775,0.39020133
vtd,0.30295265,0.3364496,0.60089445,0.37430328,0.37252098,0.46906054,0.22298172,0.38874155,0.37717104,0.33930248,0.3278557,0.3894377,0.34441376,0.616893,0.38449067,0.34185258,0.42309123,0.29905796,0.501227,0.29549798
vtf,0.6053419,0.45519003,0.4559719,0.36558217,0.3935145,0.4376313,0.33513567,0.3744341,0.26603454,0.31844515,0.4755643,0.4224437,0.483585,0.4531809,0.34050858,0.282836,0.36946222,0.38565573,0.426202,0.5156124
vti,0.36570477,0.7461697,0.10392225,0.44811732,0.48965824,0.49371928,0.4987424,0.57686293,0.24008983,0.49287444,0.4354236,0.29570922,0.34251416,0.57281506,0.41761762,0.10356736,0.36342984,0.47122085,0.2801684,0.7138204
vtr,0.5675293,0.3627139,0.38382143,0.25252035,0.46840602,0.4609155,0.47667164,0.21308011,0.34091747,0.6442909,0.4685655,0.3207587,0.33598477,0.3076522,0.6856609,0.56289077,0.47141993,0.5474358,0.53852904,0.4662395
vtz,0.491503,0.5746846,0.52507216,0.5599991,0.6768186,0.56540596,0.41582072,0.5935311,0.5429654,0.49564463,0.4391042,0.6038294,0.6461251,0.450674,0.27768603,0.4980574,0.3561334,0.36420736,0.3927611,0.42989773
vuh,0.2998755,0.6421462,0.5173279,0.38375223,0.48754996,0.43960318,0.5154369,0.5589268,0.56104875,0.42355204,0.49229115,0.25673786,0.3949321,0.5699518,0.35341632,0.32593876,0.44912153,0.3789055,0.4538304,0.5576025
vuj,0.31805247,0.40367842,0.50134325,0.4051908,0.2706683,0.34592718,0.24196097,0.47915497,0.52578443,0.31645206,0.33065802,0.5363198,0.35747206,0.25926888,0.24177678,0.36833227,0.43464082,0.27982864,0.5330703,0.5102775
vus,0.25707716,0.5322607,0.46549067,0.60915077,0.33344364,0.41534728,0.38846666,0.62410116,0.3322213,0.4969927,0.45228255,0.3378975,0.28829104,0.2911089,0.44426817,0.54853475,0.54055744,0.31296468,0.31535992,0.6918013
vut,0.31737632,0.39760107,0.37321866,0.5819781,0.49965256,0.34416926,0.25703692,0.5383911,0.49290976,0.4811142,0.38185966,0.5964457,0.3138423,0.6286018,0.3422047,0.37659687,0.5241261,0.3415295,0.39624992,0.42681643
vuy,0.3832608,0.46495923,0.19093548,0.26313627,0.4396007,0.55332136,0.16795307,0.24649589,0.5238155,0.3435285,0.356407,0.31088716,0.37261406,0.4423039,0.6161139,0.40113008,0.27398536,0.3492904,0.19760647,0.4203598
vvm,0.32161602,0.65900266,0.25566038,0.26150975,0.41071698,0.34923816,0.66819644,0.40593147,0.5579623,0.41547418,0.36667526,0.31627518,0.3259717,0.6672991,0.49673855,0.4985256,0.47144246,0.37280264,0.5738086,0.46897215
vwf,0.29471827,0.46481112,0.2761461,0.34856722,0.2684257,0.32726994,0.4861894,0.3106757,0.40696982,0.3898062,0.37482348,0.7119261,0.5089204,0.25466046,0.5584061,0.22786266,0.42161453,0.59621316,0.30487338,0.44362473
vwg,0.7390816,0.256719,0.3098256,0.3067496,0.49624738,0.518223,0.46319705,0.67185855,0.49767488,0.58444947,0.4169191,0.35732442,0.5200417,0.42023808,0.27867463,0.60040003,0.45734686,0.4563137,0.4624722,0.44333005
vwm,0.52389777,0.46230888,0.4698062,0.508574,0.46179247,0.59153634,0.49013767,0.6433108,0.4871437,0.641363,0.474421,0.40978444,0.46202922,0.554167,0.3324633,0.48793018,0.39110678,0.513442,0.5427021,0.40266925
vwp,0.32060647,0.2192756,0.6587993,0.3032587,0.31885654,0.3792936,0.40473744,0.37471044,0.29491505,0.5441122,0.35327584,0.20517087,0.24295609,0.33085686,0.13797244,0.35763365,0.51320636,0.42404196,0.6100497,0.29630932
vwy,0.16163962,0.37641358,0.15588057,0.5126641,0.5511578,0.3830228,0.4200341,0.5592023,0.67651856,0.38539067,0.2881449,0.50140005,0.5065197,0.4516747,0.29701114,0.34282947,0.62993324,0.38749906,0.58622956,0.40662897
vxh,0.50329256,0.8127167,0.22915521,0.21161768,0.3927347,0.36970976,0.6159861,0.7112359,0.2691589,0.5783905,0.26199457,0.6737704,0.23286223,0.35690367,0.20465961,0.5016408,0.38670588,0.2814687,0.4657234,0.54106843
vxk,0.6605774,0.5795696,0.56136113,0.41591403,0.6478131,0.58922124,0.39744282,0.27720267,0.344546,0.6746403,0.3532463,0.4565171,0.5516197,0.6464864,0.39252627,0.6177551,0.43882513,0.34829804,0.33431816,0.37862313
vxl,0.57327,0.35364622,0.45605326,0.37189728,0.38165167,0.17956477,0.49244037,0.3243945,0.3023095,0.1484246,0.3814521,0.23479319,0.46750838,0.22910586,0.4164898,0.44957468,0.20470591,0.5844865,0.44737613,0.41826713
vxn,0.5727519,0.45887336,0.48310977,0.6511643,0.4288988,0.45314237,0.5840682,0.5757559,0.38262486,0.50244015,0.56539273,0.36425233,0.5218103,0.5729947,0.26199543,0.47237146,0.19395772,0.4128167,0.21596579,0.45579952
vxo,0.5416249,0.51151425,0.27082616,0.27085394,0.47683612,0.72107613,0.3657319,0.5012221,0.40857863,0.48358905,0.5067379,0.5870405,0.5396881,0.46381706,0.5329988,0.5932435,0.43356615,0.42450505,0.69415116,0.6425972
vxr,0.35062683,0.39884207,0.28266364,0.45137078,0.34318474,0.29327673,0.44859487,0.3765306,0.52104706,0.28829896,0.39696378,0.22179502,0.33553147,0.7518325,0.24058099,0.37766,0.493968,0.6035522,0.3116215,0.45709735
vyd,0.62328005,0.4340263,0.36156502,0.43414995,0.3075769,0.31769523,0.43885174,0.4842253,0.53871703,0.33693036,0.29409665,0.46573815,0.5318855,0.23846456,0.39207733,0.52970254,0.4669007,0.5871697,0.5875295,0.36788774
vyr,0.4038278,0.6069683,0.5929204,0.19415504,0.43237025,0.510842,0.52968746,0.5238322,0.5376806,0.45268548,0.3247596,0.5544681,0.651132,0.47442347,0.4919268,0.42720616,0.27056962,0.6911447,0.7811857,0.67872775
vzh,0.57275736,0.5727377,0.4850086,0.31041974,0.6707684,0.41173372,0.5333009,0.2543744,0.40768284,0.71144617,0.5611069,0.25065556,0.19337285,0.30681556,0.47115117,0.45701993,0.45179284,0.49025714,0.4009562,0.6443707
vzp,0.3402305,0.4232914,0.5085974,0.5135422,0.45436215,0.5626588,0.3915999,0.44505125,0.49313152,0.44791794,0.61040837,0.39993036,0.5737785,0.28603896,0.5162711,0.38878894,0.36145943,0.51051533,0.3606841,0.50669026
wab,0.7721323,0.50716424,0.42332077,0.5076742,0.18716365,0.24038528,0.5032897,0.3704912,0.14035176,0.39400506,0.53402126,0.5578963,0.5834291,0.49042034,0.41392308,0.31698054,0.53898066,0.5459907,0.47112656,0.38342997
wbg,0.36922458,0.5180595,0.6076071,0.72122014,0.40750104,0.4020653,0.6105941,0.49530745,0.5688965,0.3879272,0.5319057,0.61325055,0.22990793,0.5144706,0.5006075,0.50063336,0.5882405,0.50454223,0.48054612,0.49736026
wbs,0.29900354,0.4176494,0.5758771,0.32011166,0.51073885,0.20407313,0.6433767,0.2667488,0.5356785,0.44672412,0.5280396,0.41111308,0.55917275,0.5657997,0.51446986,0.5541582,0.65185255,0.4220612,0.4208618,0.19191483
wbx,0.47442335,0.33427852,0.5563487,0.48452225,0.57092166,0.6190732,0.44556034,0.48287773,0.68131495,0.63112,0.4933699,0.4792745,0.57310337,0.34804046,0.44782823,0.2974989,0.57467186,0.6597365,0.373823,0.5941396
